item_name,part_no,barcode,cp,sp,qty,img_path,desc1,desc2,desc3,group0,group1,godown0,godown1,category0,category1
AL-PN W CH-SW Wxt-RD-14-16i,,1590,5.337,55,1,E:\MASTERS\792.JPG,SW XTAL 14 MM WHITE STONE, PENDANT W CHAIN,,ALLOY JEWELLERY,ALLOY PENDANTS,LEDBURY,TOR-SW-CH,KOR,792-KOR-PN
AL-PN W CH-SW Wxt-RD-14-16i,,1591,5.337,55,1,E:\MASTERS\792.JPG,SW XTAL 14 MM WHITE STONE, PENDANT W CHAIN,,ALLOY JEWELLERY,ALLOY PENDANTS,STRATFORD,WH-BOX3A=148,KOR,792-KOR-PN
AL-PN W CH-SW Wxt-RG-14-16i,,1592,5.337,55,1,E:\MASTERS\792.JPG,SW XTAL 14 MM WHITE STONE, PENDANT W CHAIN,,ALLOY JEWELLERY,ALLOY PENDANTS,KENT,DTF5=47,KOR,792-KOR-PN
AL-PN W CH-SW Wxt-RG-14-16i,,1593,5.337,55,1,E:\MASTERS\792.JPG,SW XTAL 14 MM WHITE STONE, PENDANT W CHAIN,,ALLOY JEWELLERY,ALLOY PENDANTS,LEDBURY,TOR-SW-CH,KOR,792-KOR-PN
AL-PN W CH-SW Wxt-RG-14-16i,,1594,5.337,55,1,E:\MASTERS\792.JPG,SW XTAL 14 MM WHITE STONE, PENDANT W CHAIN,,ALLOY JEWELLERY,ALLOY PENDANTS,STRATFORD,WH-BOX3=197,KOR,792-KOR-PN
AL-PN W CH-SW Wxt-RG-14-16i,,1595,5.337,55,5,E:\MASTERS\792.JPG,SW XTAL 14 MM WHITE STONE, PENDANT W CHAIN,,ALLOY JEWELLERY,ALLOY PENDANTS,STRATFORD,WH-BOX3A=148,KOR,792-KOR-PN
AL-OPN BAND RI-SW Wxt-RG-14mm,,1596,5.337,48,1,E:\MASTERS\852.JPG,SW XTAL 14MM WHITE OPEN,BAND RING,,ALLOY JEWELLERY,ALLOY RINGS,KENT,DTF6=90,KOR,852-KOR-RI
AL-OPN BAND RI-SW Wxt-RG-14mm,,1597,5.337,48,4,E:\MASTERS\852.JPG,SW XTAL 14MM WHITE OPEN,BAND RING,,ALLOY JEWELLERY,ALLOY RINGS,STRATFORD,WH-BOX3=197,KOR,852-KOR-RI
AL-OPN BAND RI-SW Wxt-RG-14mm,,1598,5.337,48,3,E:\MASTERS\852.JPG,SW XTAL 14MM WHITE OPEN,BAND RING,,ALLOY JEWELLERY,ALLOY RINGS,STRATFORD,WH-BOX3A=148,KOR,852-KOR-RI
AL-R.LK ER-SW Wxt-RD,,1599,3.815,33,1,E:\MASTERS\892.JPG,SW XTAL WHITE STONE,RUSSIAN LOCK ER,,ALLOY JEWELLERY,ALLOY EARRINGS,KENT,WDISP=127,KOR,892-KOR-ER
AL-R.LK ER-SW Wxt-RD,,1600,3.815,33,2,E:\MASTERS\892.JPG,SW XTAL WHITE STONE,RUSSIAN LOCK ER,,ALLOY JEWELLERY,ALLOY EARRINGS,STRATFORD,WH-BOX3A=148,KOR,892-KOR-ER
AL-RI-SW Wxt-RD,,1601,3.507,31,1,E:\MASTERS\932.JPG,SW XTAL WHITE STONE RING,,,ALLOY JEWELLERY,ALLOY RINGS,KENT,DTF6=90,KOR,932-KOR-RI
AL-RI-SW Wxt-RD,,1602,3.507,31,1,E:\MASTERS\932.JPG,SW XTAL WHITE STONE RING,,,ALLOY JEWELLERY,ALLOY RINGS,KENT,WDISP=127,KOR,932-KOR-RI
AL-RI-SW Wxt-RD,,1603,3.507,31,4,E:\MASTERS\932.JPG,SW XTAL WHITE STONE RING,,,ALLOY JEWELLERY,ALLOY RINGS,STRATFORD,WH-BOX3=197,KOR,932-KOR-RI
AL-RI-SW Wxt-RD,,1604,3.507,31,2,E:\MASTERS\932.JPG,SW XTAL WHITE STONE RING,,,ALLOY JEWELLERY,ALLOY RINGS,STRATFORD,WH-BOX3A=148,KOR,932-KOR-RI
AL-ER-SW Wxt-RD,,1605,3.815,35,1,E:\MASTERS\972.JPG,SW XTAL WHITE STONE ER,,,ALLOY JEWELLERY,ALLOY EARRINGS,KENT,SLIM2=70,KOR,972-KOR-ER
AL-ER-SW Wxt-RD,,1606,3.815,35,1,E:\MASTERS\972.JPG,SW XTAL WHITE STONE ER,,,ALLOY JEWELLERY,ALLOY EARRINGS,KENT,WDISP=127,KOR,972-KOR-ER
AL-ER-SW Wxt-RD,,1607,3.815,35,5,E:\MASTERS\972.JPG,SW XTAL WHITE STONE ER,,,ALLOY JEWELLERY,ALLOY EARRINGS,STRATFORD,WH-BOX3=197,KOR,972-KOR-ER
AL-ER-SW Wxt-RG,,1608,3.815,35,1,E:\MASTERS\972.JPG,SW XTAL WHITE STONE ER,,,ALLOY JEWELLERY,ALLOY EARRINGS,KENT,SLIM2=70,KOR,972-KOR-ER
AL-ER-SW Wxt-RG,,1609,3.815,35,1,E:\MASTERS\972.JPG,SW XTAL WHITE STONE ER,,,ALLOY JEWELLERY,ALLOY EARRINGS,KENT,WDISP=127,KOR,972-KOR-ER
AL-ER-SW Wxt-RG,,1610,3.815,35,4,E:\MASTERS\972.JPG,SW XTAL WHITE STONE ER,,,ALLOY JEWELLERY,ALLOY EARRINGS,STRATFORD,WH-BOX3A=148,KOR,972-KOR-ER
"SS-ER-Sa,GRu,WC-GP",,1611,11.678,76,1,E:\MASTERS\3050.JPG,SAPPHIRE/G. RUTILE/ WH CH ER,,,SILVER JEWELLERY,SS EARRINGS,KENT,MRACKCO=44,DW,3050-DW-ER
"SS-ER-Sa,GRu,WC-GP",,1612,11.678,76,1,E:\MASTERS\3050.JPG,SAPPHIRE/G. RUTILE/ WH CH ER,,,SILVER JEWELLERY,SS EARRINGS,STRATFORD,WH-BOX4B=127,DW,3050-DW-ER
SS-RI-Sm-SI-54,,1613,4.117,35,1,E:\MASTERS\2182.JPG,SMOKY RING,,,SILVER JEWELLERY,SS RINGS,KENT,WDISP=127,TT,2182-TT-RI
SS-RI-Sm-SI-56,,1614,5.435,35,1,E:\MASTERS\2190.JPG,SMOKY RING,,,SILVER JEWELLERY,SS RINGS,KENT,WDISP=127,TT,2190-TT-RI
SS-RI-Sm-SI-60,,1615,9.876,75,1,E:\MASTERS\2209.JPG,SMOKY RING,,,SILVER JEWELLERY,SS RINGS,KENT,WDISP=127,TT,2209-TT-RI
SS-RI-Sm-SI-54,,1616,6.29,45,1,E:\MASTERS\2211.JPG,SMOKY RING,,,SILVER JEWELLERY,SS RINGS,KENT,DTF6=90,TT,2211-TT-RI
SS-RI-Sm-SI-58,,1617,6.29,45,1,E:\MASTERS\2211.JPG,SMOKY RING,,,SILVER JEWELLERY,SS RINGS,KENT,DTF6=90,TT,2211-TT-RI
SS-RI-Sm-SI-58,,1618,4.604,35,1,E:\MASTERS\2214.JPG,SMOKY RING,,,SILVER JEWELLERY,SS RINGS,KENT,WDISP=127,TT,2214-TT-RI
SS-RI-Sm-SI-54,,1619,4.604,35,1,E:\MASTERS\2220.JPG,SMOKY RING,,,SILVER JEWELLERY,SS RINGS,KENT,WDISP=127,TT,2220-TT-RI
SS-CH HK ER-Sm-GP,,1620,3.817,40,1,E:\MASTERS\2249.JPG,SMOKY STONE DROP CHAIN,HOOK EARR,,SILVER JEWELLERY,SS EARRINGS,KENT,MRACKW=45,TT,2249-TT-ER
SS-CH HK ER-Sm-GP,,1621,3.817,40,1,E:\MASTERS\2249.JPG,SMOKY STONE DROP CHAIN,HOOK EARR,,SILVER JEWELLERY,SS EARRINGS,STRATFORD,WH-BOX4A=303,TT,2249-TT-ER
SS-STD ER-Sm-GP,,1622,17.647,88,1,E:\MASTERS\2297.JPG,SMOKY EARRINGS WITH POST,,,SILVER JEWELLERY,SS EARRINGS,STRATFORD,WH-BOX4A=303,TT,2297-TT-ER
SS-HK ER-Sm-SI,,1623,7.934,44,1,E:\MASTERS\2318.JPG,SMOKY EARRINGS WITH HOOKS,,,SILVER JEWELLERY,SS EARRINGS,KENT,WDISP=127,TT,2318-TT-ER
SS-STD ER-Sm-GP,,1624,4.151,22,1,E:\MASTERS\2325.JPG,SMOKY EARRINGS WITH POST,,,SILVER JEWELLERY,SS EARRINGS,KENT,AC.FRAME1=62,TT,2325-TT-ER
SS-STD ER-Sm-GP,,1625,7.489,45,1,E:\MASTERS\2331.JPG,SMOKY EARRINGS WITH POST,,,SILVER JEWELLERY,SS EARRINGS,KENT,SLIM2=70,TT,2331-TT-ER
SS-PN-Sm-SI,,1626,4.117,25,1,E:\MASTERS\2358.JPG,SMOKY PENDANT,,,SILVER JEWELLERY,SS PENDANTS,STRATFORD,WH-BOX4A=303,TT,2358-TT-PN
SS-PN-Sm-SI,,1627,4.117,25,1,E:\MASTERS\2358.JPG,SMOKY PENDANT,,,SILVER JEWELLERY,SS PENDANTS,STRATFORD,WH-NONUMBER=43,TT,2358-TT-PN
SS-PN-Sm-SI,,1628,2.302,16,2,E:\MASTERS\2368.JPG,SMOKY PENDANT,,,SILVER JEWELLERY,SS PENDANTS,STRATFORD,WH-BOX4A=303,TT,2368-TT-PN
SS-PN-Sm-SI,,1629,2.302,16,1,E:\MASTERS\2368.JPG,SMOKY PENDANT,,,SILVER JEWELLERY,SS PENDANTS,STRATFORD,WH-NONUMBER=43,TT,2368-TT-PN
SS-PN-Sm-SI,,1630,6.333,36,1,E:\MASTERS\2383.JPG,SMOKY PENDANT,,,SILVER JEWELLERY,SS PENDANTS,STRATFORD,WH-NONUMBER=43,TT,2383-TT-PN
SS-PN-Sm-SI,,1631,2.054,14,2,E:\MASTERS\2387.JPG,SMOKY PENDANT,,,SILVER JEWELLERY,SS PENDANTS,STRATFORD,WH-BOX4A=303,TT,2387-TT-PN
SS-PN-Sm-SI,,1632,2.054,14,1,E:\MASTERS\2387.JPG,SMOKY PENDANT,,,SILVER JEWELLERY,SS PENDANTS,STRATFORD,WH-NONUMBER=43,TT,2387-TT-PN
SS-7 CH BR-Sm-SI,,1633,15.799,120,1,E:\MASTERS\2443.JPG,SMOKY 7 STONE CHAIN BR,,,SILVER JEWELLERY,SS BRACELETS,KENT,BILLY1=51,TT,2443-TT-BR
SS-CH NK-Sm-SI-21i,,1634,15.302,117,1,E:\MASTERS\2494.JPG,SMOKY STONE CHAIN NK,,,SILVER JEWELLERY,SS NECKLACES,KENT,BILLY2=23,TT,2494-TT-NK
SS-MB HRT NK-Sm-SI-18i,,1635,4.527,40,1,E:\MASTERS\2504.JPG,SMOKY MB BADAM NECKLACE,,,SILVER JEWELLERY,SS NECKLACES,KENT,LACK2=31,TT,2504-TT-NK
SS-MB HRT NK-Sm-SI-18i,,1636,4.527,40,3,E:\MASTERS\2504.JPG,SMOKY MB BADAM NECKLACE,,,SILVER JEWELLERY,SS NECKLACES,STRATFORD,WH-BOX4A=303,TT,2504-TT-NK
SS-ER-Sm-GP,,1637,5.412,38,1,E:\MASTERS\2826.JPG,SMOKY EARRING,,,SILVER JEWELLERY,SS EARRINGS,KENT,MRACKCO=44,DW,2826-DW-ER
SS-ER-Sm-GP,,1638,5.412,38,1,E:\MASTERS\2826.JPG,SMOKY EARRING,,,SILVER JEWELLERY,SS EARRINGS,STRATFORD,WH-BOX4B=127,DW,2826-DW-ER
SS-ER-Sm-GP,,1639,17.303,54,1,E:\MASTERS\3049.JPG,SMOKY EARRING,,,SILVER JEWELLERY,SS EARRINGS,KENT,KENT,DW,3049-DW-ER
SS-ER-Sm-GP,,1640,5.952,39,1,E:\MASTERS\3084.JPG,SMOKY EARRING,,,SILVER JEWELLERY,SS EARRINGS,KENT,AC.FRAME1=62,DW,3084-DW-ER
SS-ER-Sm-SI,,1641,5.412,24,1,E:\MASTERS\3084.JPG,SMOKY EARRING,,,SILVER JEWELLERY,SS EARRINGS,KENT,AC.FRAME1=62,DW,3084-DW-ER
SS-SI STD ST DP ER-Sm-SI,,1642,4.92,32,1,E:\MASTERS\3891.JPG,SMOKY SILVER STUD DROP ER,,,SILVER JEWELLERY,SS EARRINGS,KENT,DTF1-TRAY1=28,TT,3891-TT-ER
SS-SI STD ST DP ER-Sm-SI,,1643,4.92,32,3,E:\MASTERS\3891.JPG,SMOKY SILVER STUD DROP ER,,,SILVER JEWELLERY,SS EARRINGS,STRATFORD,WH-BOX7=397,TT,3891-TT-ER
SS-HK ST DP ER-Sm-SI,,1644,4.1,27,1,E:\MASTERS\3923.JPG,SMOKY HOOK STONE DROP ER,,,SILVER JEWELLERY,SS EARRINGS,KENT,DTF1-TRAY1=28,TT,3923-TT-ER
SS-HK ST DP ER-Sm-SI,,1645,4.1,27,3,E:\MASTERS\3923.JPG,SMOKY HOOK STONE DROP ER,,,SILVER JEWELLERY,SS EARRINGS,STRATFORD,WH-BOX7=397,TT,3923-TT-ER
SS-SML NK-Sm-GP,,1646,16.869,108,2,E:\MASTERS\4021.JPG,SMOKY SMALL STONE NK,,,SILVER JEWELLERY,SS NECKLACES,STRATFORD,WH-BOX7=397,TT,4021-TT-NK
SS-SML NK-Sm-SI,,1647,15.424,99,3,E:\MASTERS\4021.JPG,SMOKY SMALL STONE NK,,,SILVER JEWELLERY,SS NECKLACES,STRATFORD,WH-BOX7=397,TT,4021-TT-NK
SS-SML NK-Sm-SI,,1648,15.424,99,3,E:\MASTERS\4021.JPG,SMOKY SMALL STONE NK,,,SILVER JEWELLERY,SS NECKLACES,STRATFORD,WH-BOX7A=215,TT,4021-TT-NK
SS-CHRM CH NK-Sm-GP,,1649,10.113,65,2,E:\MASTERS\4067.JPG,SMOKY STONE CHARM CHAIN NK,,,SILVER JEWELLERY,SS NECKLACES,STRATFORD,WH-BOX7=397,TT,4067-TT-NK
SS-CHRM CH NK-Sm-SI,,1650,8.786,57,2,E:\MASTERS\4067.JPG,SMOKY STONE CHARM CHAIN NK,,,SILVER JEWELLERY,SS NECKLACES,STRATFORD,WH-BOX7=397,TT,4067-TT-NK
SS-CHRM CH NK-Sm-SI,,1651,8.786,57,2,E:\MASTERS\4067.JPG,SMOKY STONE CHARM CHAIN NK,,,SILVER JEWELLERY,SS NECKLACES,STRATFORD,WH-BOX7A=215,TT,4067-TT-NK
SS-BZL NK-Sm-GP,,1652,6.482,44,2,E:\MASTERS\4107.JPG,SMOKY BAZEL STONE NK,,,SILVER JEWELLERY,SS NECKLACES,STRATFORD,WH-BOX7=397,TT,4107-TT-NK
SS-BZL NK-Sm-GP,,1653,6.482,44,1,E:\MASTERS\4107.JPG,SMOKY BAZEL STONE NK,,,SILVER JEWELLERY,SS NECKLACES,STRATFORD,WH-BOX7A=215,TT,4107-TT-NK
SS-BZL NK-Sm-SI,,1654,5.662,40,1,E:\MASTERS\4107.JPG,SMOKY BAZEL STONE NK,,,SILVER JEWELLERY,SS NECKLACES,KENT,DTF2=39,TT,4107-TT-NK
SS-BZL NK-Sm-SI,,1655,5.662,40,3,E:\MASTERS\4107.JPG,SMOKY BAZEL STONE NK,,,SILVER JEWELLERY,SS NECKLACES,STRATFORD,WH-BOX7=397,TT,4107-TT-NK
SS-BZL NK-Sm-SI,,1656,5.662,40,6,E:\MASTERS\4107.JPG,SMOKY BAZEL STONE NK,,,SILVER JEWELLERY,SS NECKLACES,STRATFORD,WH-BOX7A=215,TT,4107-TT-NK
SS-1ST RI (MB)-Sm-SI-6,,1657,4.198,28,2,E:\MASTERS\4188.JPG,SMOKY ONE STONE RING (MB),,,SILVER JEWELLERY,SS RINGS,STRATFORD,WH-BOX7=397,TT,4188-TT-RI
SS-1ST RI (MB)-Sm-SI-7,,1658,4.198,28,1,E:\MASTERS\4188.JPG,SMOKY ONE STONE RING (MB),,,SILVER JEWELLERY,SS RINGS,KENT,LACK1=26,TT,4188-TT-RI
SS-1ST RI (MB)-Sm-SI-7,,1659,4.198,28,3,E:\MASTERS\4188.JPG,SMOKY ONE STONE RING (MB),,,SILVER JEWELLERY,SS RINGS,STRATFORD,WH-BOX7=397,TT,4188-TT-RI
SS-1ST RI (MB)-Sm-SI-8,,1660,4.198,28,4,E:\MASTERS\4188.JPG,SMOKY ONE STONE RING (MB),,,SILVER JEWELLERY,SS RINGS,STRATFORD,WH-BOX7=397,TT,4188-TT-RI
SS-2ST ER-Sm-SI,,1661,6.677,45,1,E:\MASTERS\4388.JPG,SMOKY TWO STONE ER,,,SILVER JEWELLERY,SS EARRINGS,KENT,DTF1-TRAY1=28,TT,4388-TT-ER
SS-2ST ER-Sm-SI,,1662,6.677,45,1,E:\MASTERS\4388.JPG,SMOKY TWO STONE ER,,,SILVER JEWELLERY,SS EARRINGS,STRATFORD,WH-BOX7=397,TT,4388-TT-ER
SS-2ST ER-Sm-SI,,1663,6.677,45,2,E:\MASTERS\4388.JPG,SMOKY TWO STONE ER,,,SILVER JEWELLERY,SS EARRINGS,STRATFORD,WH-BOX7A=215,TT,4388-TT-ER
SS-ST STD ER-Sm-SI,,1664,7.81,55,1,E:\MASTERS\4462.JPG,SMOKY STONE STUD ER,,,SILVER JEWELLERY,SS EARRINGS,KENT,DTF5=47,TT,4462-TT-ER
SS-ST STD ER-Sm-SI,,1665,7.81,55,3,E:\MASTERS\4462.JPG,SMOKY STONE STUD ER,,,SILVER JEWELLERY,SS EARRINGS,STRATFORD,WH-BOX7=397,TT,4462-TT-ER
SS-BZL NK-Sm-SI,,1666,16.01,110,1,E:\MASTERS\4506.JPG,SMOKY BAZEL STONE NK,,,SILVER JEWELLERY,SS NECKLACES,KENT,LACK1=26,TT,4506-TT-NK
SS-BZL NK-Sm-SI,,1667,16.01,110,1,E:\MASTERS\4506.JPG,SMOKY BAZEL STONE NK,,,SILVER JEWELLERY,SS NECKLACES,STRATFORD,WH-BOX7=397,TT,4506-TT-NK
SS-SML BZL NK-Sm-SI,,1668,4.198,36,1,E:\MASTERS\4524.JPG,SMOKY SMALL BAZEL STONE NK,,,SILVER JEWELLERY,SS NECKLACES,KENT,DTF4=35,TT,4524-TT-NK
SS-SML BZL NK-Sm-SI,,1669,4.198,36,3,E:\MASTERS\4524.JPG,SMOKY SMALL BAZEL STONE NK,,,SILVER JEWELLERY,SS NECKLACES,STRATFORD,WH-BOX7=397,TT,4524-TT-NK
SS-SML BZL NK-Sm-SI,,1670,4.198,36,5,E:\MASTERS\4524.JPG,SMOKY SMALL BAZEL STONE NK,,,SILVER JEWELLERY,SS NECKLACES,STRATFORD,WH-BOX7A=215,TT,4524-TT-NK
SS-1CH PN NK-Sm-SI,,1671,7.224,52,1,E:\MASTERS\4564.JPG,SMOKY SINGLE STONE CHAIN NK,,,SILVER JEWELLERY,SS NECKLACES,KENT,LACK1=26,TT,4564-TT-NK
SS-1CH PN NK-Sm-SI,,1672,7.224,52,1,E:\MASTERS\4564.JPG,SMOKY SINGLE STONE CHAIN NK,,,SILVER JEWELLERY,SS NECKLACES,STRATFORD,WH-BOX7=397,TT,4564-TT-NK
SS-IRR NK-Sm-SI,,1673,27.334,188,1,E:\MASTERS\4579.JPG,SMOKY IRREGULAR STONE NK,,,SILVER JEWELLERY,SS NECKLACES,KENT,KENT,TT,4579-TT-NK
SS-NK-Sm-SI,,1674,9.469,68,1,E:\MASTERS\4594.JPG,SMOKY COLLET NECKLACE,,,SILVER JEWELLERY,SS NECKLACES,KENT,LACK1=26,TT,4594-TT-NK
SS-NK-Sm-SI,,1675,9.469,68,1,E:\MASTERS\4594.JPG,SMOKY COLLET NECKLACE,,,SILVER JEWELLERY,SS NECKLACES,STRATFORD,WH-BOX7=397,TT,4594-TT-NK
"SS-SML NK-Sm,Ct-SI",,1676,15.424,99,1,E:\MASTERS\4021.JPG,SMOKY/CITRINE SMALL STONE NK,,,SILVER JEWELLERY,SS NECKLACES,KENT,LACK1=26,TT,4021-TT-NK
"SS-SML NK-Sm,Ct-SI",,1677,15.424,99,2,E:\MASTERS\4021.JPG,SMOKY/CITRINE SMALL STONE NK,,,SILVER JEWELLERY,SS NECKLACES,STRATFORD,WH-BOX7=397,TT,4021-TT-NK
"SS-SML NK-Sm,Ct-SI",,1678,15.424,99,3,E:\MASTERS\4021.JPG,SMOKY/CITRINE SMALL STONE NK,,,SILVER JEWELLERY,SS NECKLACES,STRATFORD,WH-BOX7A=215,TT,4021-TT-NK
"SS-OPN BAN-Sm,Cz-GP",,1679,13.745,75,1,E:\MASTERS\2404.JPG,SMOKY/CZ OPEN BANGLE,,,SILVER JEWELLERY,SS BANGLES,KENT,BILLY1=51,TT,2404-TT-BAN
"SS-OPN BAN-Sm,Cz-GP",,1680,13.745,75,6,E:\MASTERS\2404.JPG,SMOKY/CZ OPEN BANGLE,,,SILVER JEWELLERY,SS BANGLES,STRATFORD,WH-BOX4A=303,TT,2404-TT-BAN
"SS-PN-Sm,Cz-2T",,1681,9.732,50,1,E:\MASTERS\3028.JPG,SMOKY /CZ  PENDANT,,,SILVER JEWELLERY,SS PENDANTS,STRATFORD,WH-BOX4B=127,DW,3028-DW-PN
"AL-SQ STD ER-Sm,Cz-GP",,1682,24.858,125,1,E:\MASTERS\3213.JPG,SMOKY/CZ SQUARE STUD ER,,,ALLOY JEWELLERY,ALLOY EARRINGS,KENT,BESTA=39,SH,3213-SH-ER
"AL-SQ STD ER-Sm,Cz-GP",,1683,24.858,125,1,E:\MASTERS\3213.JPG,SMOKY/CZ SQUARE STUD ER,,,ALLOY JEWELLERY,ALLOY EARRINGS,STRATFORD,WH-BOX5=87,SH,3213-SH-ER
"AL-SUN ER-Sm,WP-GP",,1684,49.708,160,1,E:\MASTERS\3296.JPG,SMOKY/ PEARL SUN EARRINGS,,,ALLOY JEWELLERY,ALLOY EARRINGS,STRATFORD,WH-BOX5=87,SH,3296-SH-ER
